,listing_id,pos,neu,neg,compound,name,latitude,longitude,review_scores_rating,neighbourhood_cleansed,distance_airport,distance_tophub,distance_prudential,distance_royale,distance_harvard
1413,12997334,0.3098412698888889,0.690158730111111,0.0,0.54945,1 BR apartment near Harvard,42.36453585044336,-71.11837974523743,100.0,Allston,5.568459481706277,2.161415212744688,2.1935429249842153,2.8862073480379706,1.5160722876025021
2211,17962927,0.30970900816161623,0.6706725013737372,0.012111275434343436,0.4394529884848487,"Sunny Bedroom near Beach, Airport, & Downtown",42.381948546149175,-71.0143815849323,97.0,East Boston,1.1546439038852065,4.315682354995048,4.23496870302848,3.427561916369951,6.376510682878366
3239,22308544,0.30967361105555563,0.6778837963333335,0.012461111166666669,0.43491314816666665,"Jamaica Plain, Boston Living Rm3",42.31774500862475,-71.10861945638099,96.0,Jamaica Plain,6.051254687735413,2.3563964943230733,2.429826176396615,3.1297462258627,4.590532513081639
850,7475557,0.3096404260344829,0.6689074028390806,0.009852599896551725,0.4614020926896549,*Family*Massage Chair*Tourist/Convention/Ocean 37A,42.33353514970417,-71.04847848951837,98.0,South Boston,2.976627052545778,2.0207245407918637,1.9799734369736743,1.4295541933881009,5.647175247570273
1096,9452993,0.30964014545833335,0.6721356481666666,0.01824404766666667,0.4414522222500001,Quiet Room at The Heart of Boston,42.345705578513936,-71.08952424209427,90.0,Fenway,4.31586580444505,0.2958636811365231,0.3721930059231005,1.261173467304868,3.4808572345150135
56,69369,0.3096349065154639,0.6815017911855668,0.008861145731958762,0.48000553121649475,Room in Boston off the beaten path,42.326142212195286,-71.0884044797577,95.0,Roxbury,4.868015392789191,1.4254454968910995,1.4805241283183672,2.0155483590424916,4.548477208240659
4120,27163910,0.3096167378666667,0.6823198718000001,0.008058262133333332,0.44380594376666654,LUXURY Condo 4 Bed 2 Bath Downtown Boston Sleeps 8,42.33912930990103,-71.0554333519719,97.0,South Boston,2.9739121748629906,1.5417797533452529,1.4930643709121032,0.907390415100224,5.135376186878428
2298,18491439,0.3095727590882352,0.6695185574117645,0.016700840352941178,0.44389940126470584,"Relax n ""think"" about next business",42.299097957048815,-71.05136944214198,98.0,Dorchester,5.064059018529192,3.6714350898731754,3.6799741872737055,3.582287571096943,7.18019861819087
3753,24647800,0.30950974018181815,0.6762142858181819,0.014275973999999999,0.5124076190000001,Large room with views and private bath,42.331555990918154,-71.10058851919281,98.0,Mission Hill,5.217607940598471,1.3419623434674075,1.419040909689271,2.1964811061695557,3.897757908135809
447,4107959,0.3093840299912281,0.6695430500350876,0.01563087390350877,0.44891060528070187,Priv/Stylish btwn Dwntwn & Airport,42.3694918038337,-71.03659328264263,98.0,East Boston,1.4074887945141243,2.892599268799949,2.8118374142532727,2.0057449127832156,5.2925192232757245
42,45987,0.3093248296972477,0.6671520945137615,0.012061217807339448,0.461442364293578,Gorgeous Garden Studio Charlestown,42.3740433333595,-71.0611766737255,92.0,Charlestown,2.703356406508526,2.226446086100944,2.154262199741614,1.680065958817739,4.004701184063714
1204,10747524,0.3093082766571429,0.6675943764571428,0.0190109524,0.4204176031714287,Cozy and clean place Close to Harvard University.,42.358362294035956,-71.14087556565936,94.0,Brighton,6.738313295394708,3.03182047732002,3.0863855981912627,3.8997380619166413,1.5191862577534199
909,7853079,0.30929005641333335,0.6689977306266668,0.013132728826666669,0.39970319857333336,Open|Serene|Brownstone in Back Bay| 3BR 1BA,42.350617868749744,-71.08279118048424,88.0,Back Bay,3.8868459962202513,0.28826228963968975,0.24024969127013235,0.8837167809149767,3.5318025048790367
2718,20436407,0.3092458725625001,0.6765127543249998,0.0142466508875,0.3734240190375001,"H4, 2 min walk to T/Metro, 17 min to Downtown",42.282123294940185,-71.0648869044141,87.0,Dorchester,6.419968569975438,4.549405540836614,4.577742735082814,4.679559463895636,7.767789517377928
3749,24626307,0.3091842903529412,0.6739835434313727,0.01291339868627451,0.42783621847058817,"PRIME Location! 3BR Sleeps 8, Walk Everywhere!",42.349625968405256,-71.06921466288495,94.0,Bay Village,3.2448452683420395,0.7794626999353413,0.7023515415259305,0.18841310050640278,4.151956928699536
2603,19744120,0.30915275725287356,0.6773072044137932,0.01066696771264368,0.44442643339080495,Charlestown/Boston Apartment. Charm and Location!!,42.378956498933064,-71.06514303326115,99.0,Charlestown,2.9884386773501177,2.4352730555652364,2.3691112735592537,2.0042727354889873,3.7792008040228184
2386,18898296,0.3091331351411766,0.6774544839058824,0.013399145647058823,0.41776655217647074,A Room for 2 in Roxbury,42.329467634578826,-71.09341144263334,91.0,Roxbury,4.963224578839099,1.2745086177422644,1.3414676369277956,2.0068213779347315,4.214589708443615
78,210097,0.3091310410064935,0.6779785316688316,0.01018059074025974,0.47004692786363633,Treetop Haven in the City,42.318635400684855,-71.10640627596929,97.0,Jamaica Plain,5.922735157323748,2.244454299422474,2.3169471127540304,3.006494657921318,4.572832315369965
991,8354938,0.30909977293939395,0.6785941243636362,0.006630092606060606,0.4327771908939395,2 bdrm Boston Jamaica Plain condo near Sam Adams,42.31465541166664,-71.09929095218234,94.0,Jamaica Plain,5.784230869901087,2.336935846464199,2.4012529527312134,2.9848341359141632,4.967229119068772
2815,20819948,0.30908392860526324,0.6655836152894735,0.025332456131578945,0.3908505670526316,2B. sunny room in 4bed2bath BU Medical/NEU,42.336675758942825,-71.0793051762582,90.0,Roxbury,4.089165537334832,0.7179544644390379,0.7409620174480944,1.1538109389138556,4.290262951943189
3321,22746375,0.3090620448235294,0.6637085434117647,0.02722941176470588,0.3747077731176471,Modern 2BR in South End by Sonder,42.34429073560109,-71.06537459978439,81.0,South End,3.2118770230400715,0.9583603177181566,0.899573781641726,0.3886536824924864,4.514251612775818
132,732999,0.3089912281052632,0.6732780701052632,0.008952193,0.4614657017894736,Lovely home in Jamaica Plain Boston,42.30455930241627,-71.11364252468704,97.0,Jamaica Plain,6.792526207679539,3.273340533351413,3.3436677306846208,3.9834470675630587,5.388031935617433
611,5592866,0.3089817262,0.6774557738,0.0010624999999999999,0.4240806309499999,Charming 1 BR in Historic Boston,42.38329856541702,-71.06858152300224,99.0,Charlestown,3.2563833197868792,2.6563799418006924,2.595488147282248,2.3090596453645884,3.607766486834469
669,6019555,0.30896297855,0.6678247549749999,0.0128020101,0.45209876155,Clean Comfortable Room in Modern Home Near Transit,42.298580472443454,-71.11026724947551,98.0,Jamaica Plain,6.926504560845028,3.574581520187419,3.6407611617461755,4.219128610349841,5.830584761125886
2884,21107821,0.3088837717763157,0.6748881634342105,0.010315418578947367,0.4380863326315791,Newly Renovated Spacious Apartment in Boston,42.28944980384006,-71.12971719481011,98.0,Roslindale,8.091487691297653,4.586315087910398,4.658571386516832,5.312370845481973,6.290377938982216
1171,10132073,0.30883858972000006,0.6721635458,0.01901786448,0.4707101937999999,Extended stays,42.37045480727794,-71.04025850654962,97.0,East Boston,1.604584507041591,2.7766336584800966,2.6960788464965253,1.9198563294134572,5.097544151446713
769,6843795,0.30880381452577327,0.6804545755051545,0.009027692474226806,0.4690393441030929,A Fenway Getaway,42.343340723091714,-71.0955893880807,98.0,Fenway,4.6625731981523595,0.6397903788945614,0.7188949390059926,1.6033834108347378,3.3835103169916825
1293,11871190,0.3087940476,0.6637511905,0.0274297619,0.4616797619,Spacious loft in the quiet suburbs #2,42.34359070046771,-71.15506615752625,98.0,Brighton,7.600397976915695,3.6519966432216475,3.7226765836736253,4.60375101382837,2.6661248175798393
967,8227206,0.30876278561818177,0.6682560120727276,0.010257565927272729,0.46572108514545435,APT @ the corner of luxury & history.  North End.,42.365082941090975,-71.0556096058036,96.0,North End,2.3552974117909247,1.9319464601367469,1.8522512283796626,1.1638656729629493,4.394179825487729
61,118905,0.30875967908695656,0.6841271739130433,0.007113147000000001,0.4668708385652174,Lotus (Luxury apartment),42.379326764153255,-71.03376093729794,94.0,East Boston,1.5577946110843817,3.4208893283975397,3.3411527018390172,2.601615064081616,5.384388889327598
1061,9145242,0.3087495364711112,0.6705427396088889,0.016485699204444447,0.40878052042666646,Nice room steps to Airport & T Subway 5m to Center,42.376297621939,-71.03298865772636,96.0,East Boston,1.406462194342478,3.317199079826313,3.2368679873937993,2.468549815153956,5.43072317089726
3234,22291001,0.30872727272727274,0.6791363636363636,0.012136363636363638,0.4154595238181818,Distinctive 2BR in Financial District by Sonder,42.35695488065132,-71.05531988687497,89.0,Downtown,2.415219802116335,1.6286867907485667,1.5484016979357056,0.7144144179243013,4.5752853427808695
2275,18369535,0.3087114327454545,0.6776167693818183,0.007305856299999999,0.4598520339727273,The Lake Winnipesaukee Room~One Block to Red Line,42.2861992718361,-71.06711319448227,98.0,Dorchester,6.221858597667121,4.250517722290783,4.279808589042143,4.39882851970832,7.466650529659859
41,44205,0.3086967512727273,0.673469400051948,0.015684333142857148,0.4742050476623376,Elegance at Salem Street Court,42.37655111058528,-71.06676905680453,99.0,Charlestown,3.022019488839429,2.2499280211987536,2.18403902765741,1.8391842951016648,3.70405733827201
1879,15476718,0.30856,0.6914399999999999,0.0,0.2829986666,Lower Allston,42.36182036416254,-71.14011283456405,100.0,Brighton,6.685635380821485,3.067945801969242,3.117711986032943,3.904187888282348,1.278707544218099
3678,24307072,0.3085441126857143,0.6487404352000001,0.04268728111428571,0.4097347222,"(211-B2) Fenway Park, 3 bed!",42.348106438531225,-71.09968471631949,87.0,Fenway,4.767104822244809,0.8181384902139041,0.8814466626178186,1.7518273343905642,2.9982478859094215
66,170715,0.30836894631914896,0.6651802431489361,0.026447264446808505,0.4016405977659575,Classic Back Bay Marlborough |1BR 1BA #3,42.351782873671326,-71.08456949050125,92.0,Back Bay,3.954480262759608,0.3653915169508593,0.3370371562438167,0.9818947434114742,3.4110077675859176
2131,17493906,0.30816666666666664,0.6918333333333333,0.0,0.42885,Downtown Crossing  Studio with Kitchenette,42.35398619099188,-71.0615019573807,87.0,Downtown,2.775158333190616,1.25498096645796,1.1750774902540357,0.34906466968196104,4.362080179200844
3257,22372179,0.3081540417407408,0.666638536160494,0.01903149617283951,0.37000409611111107,Boston area home,42.32060675263077,-71.07733805773482,92.0,Roxbury,4.6555629172066695,1.819130700819719,1.8506888326990905,2.111301305228219,5.191104105686208
1373,12602632,0.3081472034,0.66002320385,0.0155848559,0.42408936855000007,Lovely and Warm 2 Bedroom Condo (Close to the T),42.32052285113631,-71.10588363863302,99.0,Jamaica Plain,5.829738609558927,2.1194327523802907,2.192654235384261,2.8951647357142143,4.461858375329365
4162,27456651,0.3080833333333333,0.6730075756666666,0.018909091,0.4641227273333333,Private room in Roxbury Condo,42.31646398702698,-71.09582167949192,87.0,Roxbury,5.567248752626353,2.162956245154906,2.224428293068251,2.7811387367497518,4.930559966674853
896,7731797,0.3080019688653846,0.6744512133846151,0.011156936807692308,0.43033253967307683,Classic Studio in Back Bay by Sonder,42.34933084825654,-71.08248100796298,88.0,Back Bay,3.8962467933238187,0.2065430815416676,0.15102141473797598,0.8674853764563865,3.596882985714698
1950,15954650,0.30800000000000005,0.6887000000000001,0.0032500000000000003,0.4678299999,3rd floor private bedroom with full size bed,42.27677500922972,-71.13468802798515,96.0,Roslindale,8.867874036473415,5.473010456603916,5.543678377647178,6.166863131225585,7.1506986617735375
610,5590505,0.308,0.6920000000000001,0.0,0.4608,1 bedroom Condo in South Boston,42.33713728852802,-71.05199220982796,100.0,South Boston,2.92743634714819,1.7550141241235182,1.708825495306962,1.1228421583133041,5.358276577362163
1085,9362821,0.3079777224161677,0.667179925628743,0.014597794637724554,0.4172923391407186,Welcome Home,42.337771099956534,-71.08090100747117,92.0,Roxbury,4.124888735438107,0.6221908914387345,0.6521434199490039,1.1491258396806217,4.178995108085306
92,322593,0.3079742705335276,0.6744294474052477,0.012455623198250722,0.46410280742565585,"Chef Kitch, 12 Min to Pru, Patio, Walker'sParadise",42.34348781143775,-71.07680165158365,96.0,South End,3.763685350529683,0.4170459185427585,0.38641320824317743,0.7270698980384918,4.073378664355917
1273,11688611,0.3079621794615385,0.6741102564615387,0.010242948692307694,0.3667199358846155,Bright 2BR in Brighton by Sonder,42.339098670793106,-71.15370802092622,90.0,Brighton,7.6011398453723125,3.6134500782628556,3.687228433508689,4.574981696569573,2.943975402654427
214,1454258,0.30789470354166665,0.671269475261364,0.012185901079545449,0.47322901913257553,Inviting Queen Anne Victorian B + B,42.308438735450736,-71.04639582203184,98.0,Dorchester,4.3722316772317855,3.253758599220432,3.249490101765387,3.0266004285674546,6.862070943173601
3369,23022188,0.3078666666666667,0.5961666666666666,0.0623,0.41182250000000004,Houseboat Sweet Caroline: Amazing Waterfront experience!,42.35897556424587,-71.05781641971663,100.0,Downtown,2.510098910704841,1.586175633572112,1.505406867446624,0.7400401414411723,4.40730160028627
918,7911936,0.3078569135777778,0.6644603086444444,0.027691913577777772,0.3402386049777778,"Downtown Beacon Hill, Convenient, Comfy Studio #1",42.36083639726832,-71.06412894008766,90.0,Beacon Hill,2.810486577214729,1.4129089993887882,1.3340086395416966,0.7570053707604004,4.05983155893547
921,7916575,0.30785267004477607,0.6791437162388058,0.013004832149253732,0.3832781100149253,"Centrally located Studio in Boston ,#35",42.34529647641143,-71.0774881773436,90.0,South End,3.747341712016989,0.33643381876822626,0.28734394836761074,0.6892547044349862,3.968681257659377
2887,21134436,0.30780575760000006,0.6702421716666667,0.021966212133333336,0.3898139216666668,Cozy (front) Convenient Private bedroom by Airport,42.380745429111684,-71.02769909573601,95.0,East Boston,1.3967204238816113,3.720592225482361,3.6404434976464537,2.8777813609834983,5.6941627698443025
302,2295530,0.30779412696797154,0.6769713431992881,0.011244197868327399,0.48372258470462637,Sunlit & Beautiful in Boston's J.P. neighbourhood,42.317785859724104,-71.10513643573292,99.0,Jamaica Plain,5.901044079666471,2.262894846468863,2.334002691131155,3.0046435799956033,4.651305502830017
2632,19905365,0.30779117333766237,0.6767388982467533,0.01287633477922078,0.3897824897142858,3/1 Newly Furnished Condo By Public Transit (21D3),42.318467329577004,-71.07312090603209,85.0,Roxbury,4.600252009808698,2.0124315117314566,2.036911068944291,2.205214824701928,5.4402472024939215
3687,24335151,0.30771481477777773,0.672737037,0.01954814811111111,0.38802444444444445,Luxury apartment★walk to Fenway Park★Free Parking,42.34761628430442,-71.10421425065843,91.0,Fenway,5.00007639078835,1.0454195409285956,1.1113310629467763,1.98564062232335,2.8744470538095337
263,1881298,0.3077124325178149,0.66953441960095,0.014832315954869363,0.4430233916983374,Private Apartment- Minutes from T!,42.30026388087917,-71.11180739447572,96.0,Jamaica Plain,6.908962799969572,3.4988465911904023,3.566529971612281,4.166349103340892,5.698455034366516
83,225834,0.30770967631999996,0.6796961693200001,0.0037039523600000002,0.4648879324800001,Skyline View to Boston,42.280528126236185,-71.13084254103526,98.0,Roslindale,8.546486081305275,5.15163997204628,5.221934933410914,5.841620254488891,6.900855285905212
3812,24916747,0.3077065228333333,0.6634462549583333,0.014958333333333332,0.4104301240000001,4T Beautiful BRIGHT South End Studio!!!,42.340606207577075,-71.07530467065055,83.0,South End,3.7803539322333775,0.5981932402840309,0.5830779680942791,0.8138882837936501,4.258813927899489
2316,18580155,0.307613068125,0.684357386375,0.008029545499999999,0.48646509475000005,Updated single family steps to Roslindale Village,42.285624410417775,-71.13510474138579,94.0,Roslindale,8.472960649817981,4.955533796611139,5.028502430378711,5.690856936584548,6.53953583888859
1340,12308927,0.3075978005964912,0.682547548605263,0.007506471842105263,0.43791654016666676,"1 Cozy Room 3mins walk to Train, 7mins to Airport",42.36692052511178,-71.03828528674799,97.0,East Boston,1.4710771428442646,2.7247723517636646,2.6440211789718524,1.8236680580748816,5.235351204587947
2908,21202826,0.3075976192,0.6200690474,0.0056666666,0.43391666660000006,Two bedrooms and sofa available in a house.,42.26979117795616,-71.10234288397044,92.0,Mattapan,8.142424428717833,5.379741852816127,5.434685472132792,5.842893923892852,7.856622261308252
2332,18626944,0.30753732555952373,0.6768341182738098,0.015636492654761906,0.39656677351190484,East Boston - Private deck & perfect subway access,42.37583692530064,-71.03496414658696,93.0,East Boston,1.478000816430653,3.2183554375126118,3.1381301656912672,2.3774070495457584,5.331535961074419
170,1090545,0.30751940838356173,0.6725339733150686,0.019952619630136986,0.4598085267260274,BostonCtrBackBay-Pvt Bath&Rm-Comfy Bed,42.34373292909057,-71.08223720255174,93.0,Back Bay,4.013232365385962,0.20909054601476357,0.23580830799289182,0.9548985145867267,3.8487897285303103
1446,13126713,0.30750555558333326,0.6735944444166667,0.0189,0.4471794444166666,62LUXURIOUS & PRIVATE room in the CENTER of Boston,42.35136743395033,-71.13299116108895,95.0,Allston,6.392464003964159,2.538156951075435,2.6005533924001907,3.4539554392881002,2.0221426785421768
390,3593290,0.3074847652307692,0.6791733266923076,0.013341908076923077,0.4632269480769231,Fab House in Hip Jamaica Plain,42.308897967555396,-71.11868977322706,100.0,Jamaica Plain,6.820827167060952,3.1504818466599884,3.2249369521550544,3.9270834337282214,5.038334727109615
2286,18440681,0.30746301521739133,0.653959526195652,0.03134195134782609,0.3695706086739131,"Walk to the beach or city, room 5",42.31678827156594,-71.05707674525844,87.0,Dorchester,4.1545993337182905,2.46782111284067,2.467221198944642,2.3276730531069583,6.067398254885743
489,4461613,0.30742948619047616,0.6801661023571428,0.012392506690476193,0.48819855369047604,Comfy Beacon Hill Studio Great for Work Travel #13,42.36080932935789,-71.06419290889144,94.0,Beacon Hill,2.8139580296242084,1.4092623621062865,1.3303743706509243,0.7548360483604849,4.057363382497922
1971,16177662,0.3073886363636364,0.6402507575454547,0.02281515154545455,0.36983143945454544,Houseboat White Elephant:  HUGE Floating Home Downtown Boston!,42.364080222113216,-71.04987638630595,97.0,North End,2.0642524243022993,2.120059938184097,2.0393680017587843,1.264727560069876,4.695675938828274
2879,21096288,0.307375,0.692625,0.0,0.3554375,Minutes to Downtown Boston,42.31107734976329,-71.05685320920912,100.0,Dorchester,4.474047423505491,2.809769270265902,2.8150277656042855,2.7177825434571776,6.365828715202427
1547,13685592,0.30737287304,0.63661573012,0.04267092064,0.39447813336,Industrial 3BR in Allston by Sonder,42.34927683256522,-71.13074080882659,87.0,Allston,6.302948799548843,2.408346491198008,2.473370499067297,3.337648453154415,2.184150584344391
3386,23088339,0.30735912974358975,0.6664242757179485,0.019804007128205126,0.389080878025641,Beautiful sunlit home 5 min walk from subway,42.313646528380986,-71.0530909258339,91.0,Dorchester,4.22119006367693,2.761992920636831,2.759809419973424,2.5837613089583567,6.3652364684908544
3964,26130049,0.30734689482499994,0.6848972718499999,0.007755833325,0.43547463097500005,SIMPLICITY IN THE CITY Near Airport & DownTown!,42.37211167086661,-71.03456362153342,89.0,East Boston,1.3544506191163175,3.0800318392456036,2.999347185013435,2.2052306842569034,5.373179847657371
2899,21175841,0.30731196584615383,0.657765812,0.034929914538461546,0.4297379486923077,JP Flat near Train & Park (Rm2),42.31494276868089,-71.09901794516188,91.0,Jamaica Plain,5.761070091858403,2.3135492324159093,2.377736763518541,2.960565604540181,4.95488895096138
4249,27804737,0.30730777773333334,0.6723983333333333,0.020197222266666665,0.44913642853333335,2 Bedroom Close to Fenway & Hynes Convention Cntr,42.34651732072843,-71.08624177752942,97.0,Back Bay,4.138707355654427,0.12246102857092922,0.1954892839700207,1.0848284053201798,3.5679674970524995
1451,13173203,0.30730065682758617,0.6812974548275861,0.006473481103448274,0.4366873481034482,Quaint North End One Bedroom -Newly Renovated,42.36486931405007,-71.05596869822347,83.0,North End,2.3739471553373206,1.9084112419706842,1.8287247236441988,1.1426092722511003,4.379913905213378
4589,29482664,0.30727083325,0.67591666675,0.0168125,0.22041249999999998,1Private Bedroom close Fenway Park Downtown Boston,42.32506957388561,-71.10596743473366,100.0,Jamaica Plain,5.672046530856433,1.8638769913460191,1.9398933781322347,2.6878205558531394,4.171468776855159
1194,10427199,0.3072309654725276,0.6628433237252745,0.014360692483516483,0.4426789464395605,The Boston Christopher Studio Suite,42.34341555548842,-71.07951597072665,91.0,South End,3.893073804508364,0.3082856477951702,0.2996951394676009,0.8440603323620197,3.9689811007203963
25,23370,0.3071783334,0.6772383334,0.0155833334,0.41550916660000003,[1250-1NE]Elegant 1BR in Back Bay,42.34609116036233,-71.078577968358,87.0,Back Bay,3.779231575609901,0.27152134950221113,0.21439866778979452,0.7171862232346529,3.891024467385008
583,5166870,0.307116125118421,0.675886394802632,0.013435465671052632,0.4540935463947369,2 Bdrm Apt w/ tower in JP Victorian,42.305034221507675,-71.10333144398088,98.0,Jamaica Plain,6.365154258783459,3.0320245689395766,3.095746523873735,3.652575530806353,5.507926766691606
364,3294152,0.30709726330909104,0.6708259281333332,0.014441007690909084,0.4109245898181817,"Garden apartment near subway, beach",42.31503478862503,-71.0621423389839,89.0,Dorchester,4.406754535320737,2.4407742770985736,2.449548797161907,2.4141765413516336,5.981834425361467
1598,14057466,0.3070665542333334,0.6669856415333333,0.013679285716666666,0.3999677367666667,2 BR | 1 BA  Close to Downtown & Medical Free Prkg,42.31357233912847,-71.11381932640091,96.0,Jamaica Plain,6.432416502393341,2.743369149114072,2.8175859051341035,3.5218284425040123,4.784100873045786
3455,23308681,0.30695928033333336,0.6712770833333332,0.021763636333333333,0.3679851312666667,Panoramic 2BR in Fenway by Sonder,42.34392521145559,-71.10123285472754,91.0,Fenway,4.923841676011691,0.9078210604491967,0.9836331428502898,1.8729497286906638,3.169265499329271
1528,13653016,0.306957642952381,0.6484406005714286,0.044601756476190475,0.3512317955238095,Classic 2BR in Lower Roxbury by Sonder,42.33638942716317,-71.08660455381315,86.0,Roxbury,4.428046840458007,0.7130442819485794,0.7711638486955943,1.4260953986204896,4.047582940326324
67,177129,0.3068783509691357,0.6765397125123458,0.01234765345679012,0.46864930076543215,Comfort in Historic Melville Park 1,42.29342799337781,-71.06773095505629,95.0,Dorchester,5.8032879154656785,3.756089684255869,3.7840741295299987,3.900761074386435,7.020215049694964
1162,10106081,0.30678250935643575,0.6767761922673271,0.009018856128712872,0.4508893589603962,"In the heart of North End, Boston.",42.3664654444147,-71.05375655569645,96.0,North End,2.2609420908470446,2.0662376091283803,1.9865952083854503,1.291904523777113,4.464853961360172
4111,27130808,0.3067123932,0.6721414529999999,0.007812820533333332,0.4959578376666667,62 Charming & elegant room in the heart of Boston,42.350750368451344,-71.1338190943709,99.0,Allston,6.441017490709954,2.5750130299271636,2.6383325492123153,3.4953853813723077,2.0583975501677987
1694,14603013,0.3066730952843135,0.6699711988725492,0.01508798875490196,0.45100793521568633,Back Bay Pied a Terre. Fabulous location!,42.35385964677783,-71.07529441161311,99.0,Back Bay,3.4591586980377254,0.6699167705651027,0.5930395685311054,0.5679049583073549,3.7362512327649395
1753,14961073,0.30666785517187506,0.6831333460781249,0.010196845625,0.44850722001562504,Downtown / Back Bay Rare 3 Bed Duplex W/ Parking,42.34906784855275,-71.06285844023773,86.0,Chinatown,2.9555667804879424,1.0891004191182472,1.0152905105991445,0.15011344522100645,4.45340137896046
2810,20817322,0.3066128204615385,0.6444604396153846,0.023296703307692308,0.3375006043846153,14 Gloucester St #2B By Lyon Apartments,42.35133943373654,-71.08617996376509,83.0,Back Bay,4.041895242975983,0.35364963442295333,0.34503101194004354,1.0604306928942426,3.3621864864675963
1343,12336281,0.3066109523,0.6558033334,0.0375857143,0.3992390238,Spacious loft in the quiet suburbs #3,42.34568353845594,-71.15290125054416,86.0,Brighton,7.463766608785657,3.535971467934057,3.605094306182992,4.481607520760536,2.4952334576940776
2956,21414884,0.30660916670000005,0.6567408233500001,0.029482152775000003,0.40508813985,2A BU Medical/NEU sunny cozy room,42.336850999409755,-71.07823808874765,88.0,Roxbury,4.035609968311852,0.726354816577567,0.7434090249623817,1.111469602191869,4.320909686611781
3434,23285835,0.3065948219827585,0.6827215050862069,0.010683672948275862,0.4199260044482759,A Castle in Boston,42.280537873733614,-71.07875275291468,90.0,Dorchester,6.8568103628174795,4.561390929710868,4.601232181102725,4.836341279068454,7.546527306634766
3755,24649082,0.30657467320588233,0.676531862764706,0.011009477117647059,0.4690229201470589,Private room in modern brownstone next to Longwood,42.334226781809306,-71.10122012539578,93.0,Mission Hill,5.16647763340816,1.2290682501556955,1.3083858441931953,2.123236673784709,3.722798189260145
737,6646604,0.3065078378709677,0.6717031994193549,0.021792994935483874,0.46075914712903226,"Sunny renovated 1 bed, near BC,BU",42.34108933388485,-71.14633887252774,88.0,Brighton,7.201909219535806,3.2214686640454153,3.294410684724506,4.18088351520654,2.734408444343318
880,7630346,0.3065062438000002,0.6698906366068968,0.017855943917241383,0.4087896304413792,Downtown Back Bay Studio W/Parking,42.348840359477954,-71.06383871108021,86.0,Chinatown,3.0079287284812555,1.0370601726506656,0.9635217248988037,0.1152538725470292,4.417284070871482
2710,20401561,0.3064951530617284,0.6743433462222221,0.012789141333333332,0.44654700704938255,Awesome studio apartment in quiet neighborhood.,42.2995479290387,-71.07651904919355,98.0,Dorchester,5.7034675261402805,3.263486790388399,3.2994283287580766,3.521815133857055,6.4275048296870025
1707,14686119,0.30649374999999995,0.69350625,0.0,0.419235,Stay with Fun Family ( twin size bed),42.27398657794684,-71.07228756504061,90.0,Mattapan,7.091882028170126,5.0410112926030575,5.076492304268585,5.252372056678419,8.09546002895058
4418,28639832,0.30648690471428575,0.6817809524285714,0.011803571428571429,0.3279816667142857,Luxurious Cozy 2,42.30681656813872,-71.06789150510815,100.0,Dorchester,5.037120109312041,2.8594264074264926,2.8824447529063564,2.9774758812961566,6.244142121579794
400,3677662,0.30643250248936177,0.6751984549361703,0.012693687936170208,0.43775940978723415,Bedroom in a stylish 2-bedroom flat,42.35572890643184,-71.13072244801792,96.0,Allston,6.237500827690286,2.48255482487814,2.5380701009363147,3.360248376652194,1.7495064396616458
4195,27565509,0.30634826839999996,0.6734053029999999,0.0202071429,0.4233657142999999,Blueline walk&stay,42.38872394778031,-70.9978022575314,98.0,East Boston,1.706446519102022,5.280584158504933,5.199828368549603,4.381673521441907,7.246762841433771
3373,23036258,0.306333333,0.693666667,0.0,0.5463,Boston Back Bay,42.349528258884035,-71.0862999892424,40.0,Back Bay,4.080109500812445,0.24282132361697134,0.2541641623178624,1.0623996023190607,3.4332508274898115
906,7840131,0.30626666671428565,0.6853047618571428,0.008464285714285714,0.4420361905714286,"Cozy apartment, awesome location",42.3509751137914,-71.09750848108966,97.0,Fenway,4.611972829110233,0.7640341675471028,0.8117927696322206,1.637511834754708,2.9339755431653134
3430,23274657,0.3062593163863637,0.6743639499318183,0.01935575465909091,0.4064861167727272,"Cozy 3BR! Seconds to Subway, Minutes to Downtown!",42.330221761959145,-71.05630730813492,92.0,South Boston,3.41782755630086,1.80390070535356,1.7791873004835277,1.4397300041126777,5.465208858062323
3637,24080196,0.30625266641095894,0.6629313878219179,0.014796604616438357,0.37855299149315075,A room,42.31158492040492,-71.05318084090713,93.0,Dorchester,4.34510126200792,2.877516145483507,2.8776692007310434,2.7207982740769125,6.465790986310586
4668,29798556,0.30625,0.69375,0.0,0.45235,Quiet Bedroom,42.269620120006145,-71.1482971605873,100.0,West Roxbury,9.714040848656438,6.25066341395596,6.323544918246875,6.977570705014004,7.65609171513481
4431,28669227,0.3060075757272727,0.6833712121818182,0.01062121209090909,0.42023878790909097,Cozy Rustic Haven,42.29887836259592,-71.08388385832497,100.0,Dorchester,5.9733264472790815,3.2880280629663363,3.332038861287805,3.64590053563882,6.289722793598345
303,2301709,0.30600694829213476,0.6673432713932581,0.020079511011235954,0.3760858471685395,Luxurious Priv. Roof Deck|City Views| 2BR 1.5BA #5,42.337263656169746,-71.07632731501351,92.0,South End,3.9364811711383294,0.7457907335490305,0.7519691675290572,1.0331002302411234,4.372393961915581
