,host_response_time,host_response_rate,host_is_superhost,host_verification_level,neighbourhood_cleansed,host_identity_verified,is_location_exact,instant_bookable,property_type,room_type,bed_type,Wifi,Heating,Essentials,Smoke detector,Kitchen,Carbon monoxide detector,Hangers,Air conditioning,Shampoo,Hair dryer,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,cancellation_policy,reviews_per_month
819,1.0,100.0,0,6.0,Fenway,1,0,1,Apartment,Entire home/apt,Real Bed,True,True,True,False,True,True,True,True,True,True,185.0,250.0,50.0,0.0,97.0,98.0,10.0,10.0,10.0,10.0,moderate,2.23
820,2.0,97.0,0,6.0,Fenway,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,True,179.0,0.0,100.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.02
821,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,54.0,94.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.31
822,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,85.0,0.0,17.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.42
827,1.0,100.0,1,5.0,Longwood Medical Area,0,1,1,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,False,True,84.0,0.0,0.0,20.0,453.0,97.0,10.0,10.0,10.0,10.0,moderate,10.35
828,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,True,True,150.0,0.0,69.0,0.0,107.0,96.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.73
829,1.0,100.0,1,5.0,Dorchester,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,True,True,170.0,600.0,129.0,25.0,79.0,93.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,1.85
830,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,85.0,0.0,90.0,92.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.29
831,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,84.0,91.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,1.93
839,2.0,97.0,0,6.0,Fenway,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,False,True,True,True,188.0,0.0,100.0,0.0,9.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.26
842,1.0,100.0,1,4.0,South End,1,1,0,Townhouse,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,675.0,500.0,125.0,0.0,44.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.01
843,1.0,100.0,1,4.0,Fenway,1,1,1,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,195.0,200.0,89.0,0.0,72.0,95.0,10.0,10.0,10.0,10.0,moderate,1.64
847,1.0,100.0,0,6.0,South Boston,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,False,132.0,250.0,75.0,25.0,210.0,92.0,9.0,10.0,10.0,9.0,strict_14_with_grace_period,4.79
848,2.0,75.0,0,6.0,Dorchester,1,1,0,Condominium,Private room,Real Bed,True,True,True,True,True,True,True,True,False,True,80.0,0.0,0.0,0.0,3.0,100.0,9.0,10.0,9.0,9.0,moderate,0.07
851,2.0,100.0,0,4.0,East Boston,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,300.0,75.0,0.0,30.0,92.0,9.0,10.0,10.0,9.0,strict_14_with_grace_period,0.69
860,2.0,100.0,0,4.0,South Boston,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,True,150.0,100.0,80.0,20.0,3.0,100.0,10.0,10.0,10.0,10.0,flexible,0.07
861,3.0,100.0,0,4.0,Roslindale,1,1,0,House,Private room,Real Bed,True,True,True,True,True,False,True,True,True,True,50.0,0.0,0.0,10.0,12.0,98.0,9.0,10.0,10.0,9.0,strict_14_with_grace_period,0.28
862,2.0,100.0,0,8.0,Jamaica Plain,0,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,75.0,0.0,0.0,25.0,10.0,92.0,10.0,10.0,9.0,9.0,moderate,0.23
863,1.0,100.0,1,4.0,Roslindale,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,200.0,150.0,95.0,20.0,28.0,99.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,0.81
864,1.0,100.0,0,6.0,Roxbury,1,1,0,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,34.0,300.0,40.0,0.0,7.0,94.0,9.0,10.0,10.0,8.0,strict_14_with_grace_period,0.16
865,2.0,100.0,0,7.0,Charlestown,1,0,0,House,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,False,True,600.0,500.0,150.0,0.0,7.0,100.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,0.16
867,1.0,82.0,0,6.0,South Boston Waterfront,1,1,1,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,390.0,1000.0,125.0,50.0,72.0,97.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,1.66
869,1.0,100.0,0,6.0,Roxbury,1,1,0,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,34.0,300.0,40.0,0.0,6.0,97.0,9.0,9.0,10.0,9.0,strict_14_with_grace_period,0.16
871,1.0,100.0,1,5.0,North End,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,185.0,450.0,80.0,40.0,193.0,99.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,4.48
872,2.0,92.0,0,5.0,Hyde Park,1,1,0,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,33.0,0.0,25.0,15.0,10.0,98.0,9.0,10.0,10.0,9.0,strict_14_with_grace_period,0.23
873,3.0,80.0,0,4.0,South End,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,250.0,0.0,25.0,50.0,34.0,96.0,10.0,10.0,10.0,10.0,moderate,0.78
874,1.0,100.0,1,9.0,Dorchester,1,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,110.0,100.0,20.0,20.0,87.0,95.0,10.0,10.0,10.0,9.0,moderate,2.15
876,1.0,100.0,1,9.0,Dorchester,1,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,100.0,0.0,20.0,20.0,165.0,98.0,10.0,10.0,10.0,9.0,moderate,3.78
878,3.0,100.0,0,4.0,Roslindale,1,0,0,House,Private room,Real Bed,True,True,True,True,True,True,True,False,True,True,50.0,0.0,0.0,10.0,8.0,95.0,9.0,10.0,10.0,8.0,strict_14_with_grace_period,0.18
884,2.0,100.0,1,7.0,Jamaica Plain,1,1,0,Guest suite,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,130.0,0.0,60.0,0.0,180.0,98.0,10.0,10.0,10.0,10.0,moderate,4.24
886,2.0,100.0,1,5.0,Roxbury,1,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,90.0,100.0,30.0,10.0,10.0,98.0,10.0,10.0,10.0,8.0,strict_14_with_grace_period,0.24
888,2.0,100.0,0,5.0,Brighton,0,1,0,Condominium,Entire home/apt,Airbed,True,True,True,True,True,True,True,True,True,True,83.0,500.0,150.0,50.0,5.0,92.0,9.0,10.0,9.0,10.0,strict_14_with_grace_period,0.22
890,1.0,100.0,0,6.0,Mission Hill,1,1,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,40.0,0.0,20.0,15.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.14
891,1.0,100.0,1,4.0,Brighton,1,1,0,House,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,285.0,0.0,95.0,75.0,151.0,99.0,10.0,10.0,10.0,10.0,moderate,3.51
893,1.0,100.0,1,6.0,South Boston,1,1,0,Apartment,Entire home/apt,Real Bed,True,False,True,True,True,True,True,True,True,True,150.0,100.0,35.0,0.0,215.0,97.0,10.0,10.0,10.0,9.0,moderate,4.97
894,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,300.0,0.0,90.0,0.0,55.0,93.0,9.0,9.0,10.0,10.0,strict_14_with_grace_period,2.09
895,2.0,80.0,0,6.0,Allston,1,1,1,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,54.0,0.0,15.0,10.0,8.0,97.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,0.38
896,1.0,100.0,1,10.0,Dorchester,0,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,0.0,0.0,4.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.09
897,1.0,100.0,1,6.0,South End,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,195.0,250.0,50.0,30.0,127.0,94.0,9.0,10.0,10.0,10.0,moderate,3.05
901,1.0,94.0,0,8.0,Allston,0,0,1,House,Private room,Real Bed,True,True,True,True,True,True,True,False,True,True,65.0,100.0,25.0,10.0,114.0,95.0,10.0,10.0,10.0,9.0,flexible,2.63
902,1.0,90.0,0,4.0,Charlestown,1,1,1,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,99.0,1000.0,120.0,30.0,107.0,92.0,9.0,10.0,10.0,9.0,strict_14_with_grace_period,2.5
903,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,85.0,0.0,20.0,91.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.64
904,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,56.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.64
905,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,False,True,False,True,True,True,True,150.0,0.0,69.0,10.0,73.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.19
906,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,85.0,0.0,66.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.61
907,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,True,150.0,0.0,69.0,0.0,95.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.45
908,1.0,100.0,1,7.0,South Boston,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,149.0,500.0,200.0,40.0,88.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.57
909,1.0,100.0,0,8.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,85.0,0.0,62.0,92.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.91
910,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,False,150.0,0.0,69.0,0.0,39.0,94.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.72
912,3.0,100.0,0,4.0,Roslindale,1,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,50.0,0.0,0.0,10.0,2.0,90.0,10.0,10.0,8.0,8.0,strict_14_with_grace_period,0.1
913,2.0,92.0,0,5.0,Hyde Park,1,1,0,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,False,True,True,31.0,0.0,15.0,15.0,10.0,96.0,9.0,10.0,9.0,10.0,flexible,0.24
914,2.0,100.0,0,5.0,Fenway,1,1,0,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,178.0,200.0,100.0,75.0,15.0,93.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,0.36
915,2.0,97.0,0,6.0,Fenway,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,False,132.0,0.0,100.0,0.0,4.0,65.0,7.0,9.0,7.0,8.0,strict_14_with_grace_period,0.1
916,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,15.0,76.0,92.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.86
917,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,85.0,0.0,64.0,92.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.6
918,1.0,100.0,0,8.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,44.0,96.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.1
919,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,63.0,93.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.81
920,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,15.0,73.0,89.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.25
922,2.0,100.0,0,5.0,Beacon Hill,1,0,0,Apartment,Private room,Real Bed,True,True,True,True,True,False,True,False,True,True,125.0,200.0,60.0,10.0,55.0,95.0,10.0,10.0,10.0,10.0,moderate,1.32
923,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,True,150.0,0.0,69.0,15.0,80.0,93.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.92
924,1.0,100.0,1,6.0,South End,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,175.0,250.0,50.0,30.0,153.0,95.0,10.0,10.0,10.0,10.0,moderate,3.67
925,1.0,94.0,0,8.0,Allston,0,0,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,70.0,100.0,25.0,10.0,82.0,95.0,9.0,10.0,9.0,9.0,flexible,1.96
927,2.0,97.0,0,6.0,Fenway,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,False,179.0,0.0,100.0,0.0,8.0,88.0,9.0,10.0,9.0,10.0,strict_14_with_grace_period,0.19
928,2.0,100.0,0,4.0,South End,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,200.0,0.0,125.0,0.0,57.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.33
929,1.0,100.0,1,7.0,West End,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,True,True,149.0,0.0,99.0,0.0,21.0,97.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,0.54
932,2.0,97.0,0,6.0,West End,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,139.0,0.0,100.0,0.0,9.0,93.0,10.0,10.0,8.0,9.0,strict_14_with_grace_period,0.21
933,1.0,100.0,1,5.0,South Boston,1,1,1,Townhouse,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,598.0,1000.0,200.0,0.0,40.0,96.0,10.0,10.0,10.0,10.0,moderate,0.94
934,1.0,100.0,1,5.0,Beacon Hill,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,True,200.0,150.0,50.0,0.0,179.0,97.0,10.0,10.0,10.0,10.0,moderate,4.26
935,1.0,95.0,1,8.0,Roxbury,1,1,0,Townhouse,Entire home/apt,Real Bed,True,True,True,True,False,True,False,True,True,False,793.0,500.0,0.0,0.0,3.0,100.0,10.0,10.0,10.0,7.0,flexible,0.1
937,1.0,99.0,0,6.0,Chinatown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,196.0,100.0,40.0,25.0,96.0,85.0,9.0,9.0,10.0,10.0,strict_14_with_grace_period,2.3
938,1.0,99.0,0,6.0,Chinatown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,87.0,100.0,40.0,25.0,148.0,86.0,8.0,9.0,9.0,9.0,strict_14_with_grace_period,3.5
939,1.0,99.0,0,4.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,769.0,500.0,130.0,0.0,54.0,96.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.29
940,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,98.0,92.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.47
943,1.0,100.0,1,4.0,Roslindale,1,1,0,Townhouse,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,68.0,0.0,20.0,0.0,100.0,99.0,10.0,10.0,10.0,9.0,flexible,2.36
946,1.0,100.0,1,5.0,Brighton,1,1,1,Townhouse,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,65.0,0.0,20.0,0.0,236.0,97.0,10.0,10.0,10.0,10.0,moderate,5.58
947,1.0,100.0,1,6.0,Dorchester,1,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,False,True,78.0,0.0,25.0,0.0,257.0,94.0,9.0,10.0,10.0,10.0,moderate,6.07
948,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,60.0,96.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.88
949,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,15.0,55.0,95.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.36
951,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,True,150.0,0.0,69.0,0.0,52.0,90.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.71
952,2.0,100.0,1,4.0,South End,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,True,True,215.0,200.0,75.0,15.0,156.0,98.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,3.73
954,1.0,100.0,0,8.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,106.0,90.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,2.55
955,1.0,96.0,0,6.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,False,True,True,True,True,185.0,400.0,93.0,5.0,83.0,93.0,10.0,9.0,10.0,10.0,strict_14_with_grace_period,2.0
956,1.0,96.0,0,6.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,False,True,True,True,True,185.0,400.0,95.0,5.0,52.0,88.0,9.0,9.0,9.0,10.0,strict_14_with_grace_period,1.25
958,4.0,33.0,0,5.0,South Boston,1,0,0,Apartment,Private room,Real Bed,True,True,True,False,True,False,True,True,True,False,250.0,250.0,80.0,0.0,16.0,96.0,10.0,10.0,10.0,9.0,strict_14_with_grace_period,0.38
960,1.0,94.0,0,8.0,Allston,0,0,1,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,50.0,100.0,25.0,25.0,101.0,96.0,10.0,10.0,10.0,9.0,flexible,2.98
961,2.0,100.0,1,7.0,Back Bay,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,225.0,400.0,65.0,25.0,84.0,99.0,10.0,10.0,10.0,10.0,moderate,2.04
963,2.0,100.0,0,5.0,Roxbury,1,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,False,True,True,True,True,350.0,500.0,200.0,25.0,21.0,82.0,9.0,9.0,9.0,9.0,strict_14_with_grace_period,0.52
964,1.0,100.0,0,8.0,Downtown,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,110.0,93.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,3.36
965,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,15.0,53.0,94.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.58
967,1.0,100.0,1,5.0,Hyde Park,0,1,0,House,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,180.0,0.0,0.0,0.0,6.0,90.0,10.0,10.0,10.0,9.0,flexible,0.15
969,1.0,99.0,0,4.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,568.0,500.0,130.0,0.0,75.0,88.0,9.0,10.0,9.0,10.0,strict_14_with_grace_period,1.81
971,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,150.0,0.0,69.0,0.0,65.0,89.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.63
973,1.0,96.0,0,6.0,Back Bay,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,188.0,400.0,93.0,5.0,34.0,88.0,9.0,9.0,9.0,10.0,strict_14_with_grace_period,0.84
976,1.0,100.0,1,8.0,East Boston,1,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,43.0,100.0,34.0,0.0,280.0,95.0,10.0,10.0,10.0,10.0,moderate,6.61
977,2.0,100.0,0,4.0,Allston,0,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,40.0,0.0,70.0,0.0,11.0,89.0,9.0,9.0,10.0,9.0,strict_14_with_grace_period,0.26
978,1.0,100.0,1,5.0,Hyde Park,1,0,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,False,True,75.0,0.0,0.0,0.0,96.0,100.0,10.0,10.0,10.0,10.0,flexible,2.27
979,1.0,100.0,1,8.0,Jamaica Plain,0,1,1,Guest suite,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,160.0,200.0,70.0,25.0,204.0,97.0,10.0,10.0,10.0,9.0,moderate,4.87
980,1.0,100.0,0,8.0,Beacon Hill,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,False,True,True,True,True,True,False,True,150.0,0.0,85.0,0.0,46.0,90.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,1.13
982,1.0,100.0,0,5.0,Downtown,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,False,291.0,100.0,80.0,0.0,203.0,94.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,4.87
983,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,False,True,True,True,True,False,False,False,True,150.0,0.0,69.0,15.0,67.0,90.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,2.78
984,4.0,0.0,1,4.0,Beacon Hill,1,1,0,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,True,300.0,500.0,120.0,50.0,23.0,99.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.74
986,1.0,96.0,0,6.0,Allston,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,False,True,True,192.0,400.0,124.0,5.0,50.0,95.0,10.0,9.0,10.0,9.0,strict_14_with_grace_period,1.21
987,1.0,99.0,0,4.0,South Boston,0,1,0,Apartment,Private room,Real Bed,True,True,True,True,True,True,True,True,False,True,144.0,0.0,50.0,0.0,24.0,93.0,10.0,10.0,9.0,10.0,strict_14_with_grace_period,0.57
991,2.0,100.0,1,4.0,Back Bay,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,False,True,True,True,True,True,199.0,500.0,150.0,25.0,29.0,99.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.77
992,1.0,94.0,0,5.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,215.0,300.0,70.0,10.0,133.0,94.0,9.0,10.0,10.0,10.0,strict_14_with_grace_period,3.25
996,1.0,100.0,1,9.0,South End,0,0,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,219.0,375.0,50.0,20.0,31.0,99.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.78
999,1.0,100.0,0,8.0,South End,0,1,1,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,True,150.0,0.0,69.0,15.0,59.0,91.0,9.0,10.0,9.0,10.0,strict_14_with_grace_period,1.43
1001,2.0,100.0,0,4.0,Allston,0,1,0,House,Private room,Real Bed,True,True,True,True,True,True,True,True,True,True,49.0,0.0,120.0,0.0,4.0,65.0,7.0,9.0,9.0,6.0,strict_14_with_grace_period,0.1
1002,1.0,100.0,1,5.0,North End,1,1,0,Condominium,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,False,False,5000.0,500.0,80.0,15.0,264.0,96.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,6.34
1004,1.0,99.0,0,10.0,South Boston,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,175.0,300.0,80.0,40.0,170.0,91.0,9.0,10.0,10.0,9.0,strict_14_with_grace_period,4.07
1006,2.0,97.0,0,6.0,Fenway,0,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,False,True,False,True,True,True,True,124.0,0.0,100.0,0.0,1.0,100.0,10.0,10.0,10.0,10.0,strict_14_with_grace_period,0.03
1007,2.0,100.0,0,6.0,Fenway,1,1,0,Other,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,213.0,0.0,100.0,0.0,3.0,80.0,10.0,10.0,9.0,10.0,moderate,0.07
1008,1.0,100.0,1,10.0,East Boston,1,1,0,Apartment,Entire home/apt,Real Bed,True,True,True,True,True,True,True,True,True,True,180.0,0.0,40.0,30.0,305.0,95.0,10.0,10.0,10.0,10.0,moderate,7.35
